audio_id,recording_lang,BitsPerSample,durationMsec,speaker_gender,mother_tongue
220927-213329_toi_97d_elicit_27,toi,16,8303,Female,toi
220927-213329_toi_97d_elicit_28,toi,16,18739,Female,toi
220927-213329_toi_97d_elicit_29,toi,16,8757,Female,toi
220927-213329_toi_97d_elicit_3,toi,16,10345,Female,toi
220927-213329_toi_97d_elicit_30,toi,16,10095,Female,toi
220927-213329_toi_97d_elicit_31,toi,16,9324,Female,toi
220927-213329_toi_97d_elicit_32,toi,16,10436,Female,toi
220927-213329_toi_97d_elicit_33,toi,16,10595,Female,toi
220927-213329_toi_97d_elicit_34,toi,16,8190,Female,toi
220927-213329_toi_97d_elicit_35,toi,16,9324,Female,toi
220927-213329_toi_97d_elicit_36,toi,16,10254,Female,toi
220927-213329_toi_97d_elicit_37,toi,16,7260,Female,toi
220927-213329_toi_97d_elicit_38,toi,16,9483,Female,toi
220927-213329_toi_97d_elicit_39,toi,16,9823,Female,toi
220927-213329_toi_97d_elicit_4,toi,16,10232,Female,toi
220927-213329_toi_97d_elicit_40,toi,16,9823,Female,toi
220927-213329_toi_97d_elicit_41,toi,16,11479,Female,toi
220927-213329_toi_97d_elicit_42,toi,16,9664,Female,toi
220927-213329_toi_97d_elicit_43,toi,16,10912,Female,toi
220927-213329_toi_97d_elicit_44,toi,16,8598,Female,toi
220927-213329_toi_97d_elicit_45,toi,16,10254,Female,toi
220927-213329_toi_97d_elicit_46,toi,16,8553,Female,toi
220927-213329_toi_97d_elicit_47,toi,16,9369,Female,toi
220927-213329_toi_97d_elicit_48,toi,16,3584,Female,toi
220927-213329_toi_97d_elicit_49,toi,16,8394,Female,toi
220927-213329_toi_97d_elicit_5,toi,16,11411,Female,toi
220927-213329_toi_97d_elicit_6,toi,16,8689,Female,toi
220927-213329_toi_97d_elicit_7,toi,16,10368,Female,toi
220927-213329_toi_97d_elicit_8,toi,16,7464,Female,toi
220927-213329_toi_97d_elicit_9,toi,16,9574,Female,toi
220929-200958_toi_97d_elicit_0,toi,16,8848,Female,toi
220929-200958_toi_97d_elicit_1,toi,16,11797,Female,toi
220929-200958_toi_97d_elicit_10,toi,16,10095,Female,toi
220929-200958_toi_97d_elicit_11,toi,16,9619,Female,toi
220929-200958_toi_97d_elicit_12,toi,16,10663,Female,toi
220929-200958_toi_97d_elicit_13,toi,16,8961,Female,toi
220929-200958_toi_97d_elicit_14,toi,16,11184,Female,toi
220929-200958_toi_97d_elicit_15,toi,16,9324,Female,toi
220929-200958_toi_97d_elicit_16,toi,16,7554,Female,toi
220929-200958_toi_97d_elicit_17,toi,16,7759,Female,toi
220929-200958_toi_97d_elicit_18,toi,16,10436,Female,toi
220929-200958_toi_97d_elicit_19,toi,16,9301,Female,toi
220929-200958_toi_97d_elicit_2,toi,16,9528,Female,toi
220929-200958_toi_97d_elicit_20,toi,16,8734,Female,toi
220929-200958_toi_97d_elicit_21,toi,16,10436,Female,toi
220929-200958_toi_97d_elicit_22,toi,16,21530,Female,toi
220929-200958_toi_97d_elicit_23,toi,16,9279,Female,toi
220929-200958_toi_97d_elicit_24,toi,16,12296,Female,toi
220929-200958_toi_97d_elicit_25,toi,16,8530,Female,toi
220929-200958_toi_97d_elicit_26,toi,16,8371,Female,toi
220929-200958_toi_97d_elicit_27,toi,16,13521,Female,toi
220929-200958_toi_97d_elicit_28,toi,16,11752,Female,toi
220929-200958_toi_97d_elicit_29,toi,16,10504,Female,toi
220929-200958_toi_97d_elicit_3,toi,16,12092,Female,toi
220929-200958_toi_97d_elicit_30,toi,16,9143,Female,toi
220929-200958_toi_97d_elicit_31,toi,16,12092,Female,toi
220929-200958_toi_97d_elicit_32,toi,16,10164,Female,toi
220929-200958_toi_97d_elicit_33,toi,16,9891,Female,toi
220929-200958_toi_97d_elicit_34,toi,16,8848,Female,toi
220929-200958_toi_97d_elicit_4,toi,16,9596,Female,toi
220929-200958_toi_97d_elicit_5,toi,16,10731,Female,toi
220929-200958_toi_97d_elicit_6,toi,16,12296,Female,toi
220929-200958_toi_97d_elicit_7,toi,16,9846,Female,toi
220929-200958_toi_97d_elicit_8,toi,16,10504,Female,toi
220929-200958_toi_97d_elicit_9,toi,16,10980,Female,toi
220929-202615_toi_97d_elicit_0,toi,16,9823,Female,toi
220929-202615_toi_97d_elicit_1,toi,16,7486,Female,toi
220929-202615_toi_97d_elicit_10,toi,16,8303,Female,toi
220929-202615_toi_97d_elicit_11,toi,16,6692,Female,toi
220929-202615_toi_97d_elicit_12,toi,16,4219,Female,toi
220929-202615_toi_97d_elicit_13,toi,16,17378,Female,toi
220929-202615_toi_97d_elicit_14,toi,16,11207,Female,toi
220929-202615_toi_97d_elicit_15,toi,16,6511,Female,toi
220929-202615_toi_97d_elicit_16,toi,16,11457,Female,toi
220929-202615_toi_97d_elicit_17,toi,16,10867,Female,toi
220929-202615_toi_97d_elicit_18,toi,16,10527,Female,toi
220929-202615_toi_97d_elicit_19,toi,16,7781,Female,toi
220929-202615_toi_97d_elicit_2,toi,16,9483,Female,toi
220929-202615_toi_97d_elicit_20,toi,16,9982,Female,toi
220929-202615_toi_97d_elicit_21,toi,16,2019,Female,toi
220929-202615_toi_97d_elicit_22,toi,16,8757,Female,toi
220929-202615_toi_97d_elicit_23,toi,16,8076,Female,toi
220929-202615_toi_97d_elicit_24,toi,16,11547,Female,toi
220929-202615_toi_97d_elicit_25,toi,16,10753,Female,toi
220929-202615_toi_97d_elicit_26,toi,16,9211,Female,toi
220929-202615_toi_97d_elicit_27,toi,16,2132,Female,toi
220929-202615_toi_97d_elicit_28,toi,16,10095,Female,toi
220929-202615_toi_97d_elicit_29,toi,16,11003,Female,toi
220929-202615_toi_97d_elicit_3,toi,16,10958,Female,toi
220929-202615_toi_97d_elicit_30,toi,16,9982,Female,toi
220929-202615_toi_97d_elicit_31,toi,16,10640,Female,toi
220929-202615_toi_97d_elicit_32,toi,16,10322,Female,toi
220929-202615_toi_97d_elicit_33,toi,16,9324,Female,toi
220929-202615_toi_97d_elicit_34,toi,16,9279,Female,toi
220929-202615_toi_97d_elicit_35,toi,16,9143,Female,toi
220929-202615_toi_97d_elicit_36,toi,16,9483,Female,toi
220929-202615_toi_97d_elicit_37,toi,16,9506,Female,toi
220929-202615_toi_97d_elicit_38,toi,16,18830,Female,toi
220929-202615_toi_97d_elicit_39,toi,16,10164,Female,toi
220929-202615_toi_97d_elicit_4,toi,16,4129,Female,toi
220929-202615_toi_97d_elicit_40,toi,16,1996,Female,toi
220929-202615_toi_97d_elicit_41,toi,16,10209,Female,toi
220929-202615_toi_97d_elicit_42,toi,16,1588,Female,toi
220929-202615_toi_97d_elicit_43,toi,16,8303,Female,toi
220929-202615_toi_97d_elicit_44,toi,16,4356,Female,toi
220929-202615_toi_97d_elicit_45,toi,16,11933,Female,toi
220929-202615_toi_97d_elicit_46,toi,16,8235,Female,toi
220929-202615_toi_97d_elicit_47,toi,16,5376,Female,toi
220929-202615_toi_97d_elicit_48,toi,16,12591,Female,toi
220929-202615_toi_97d_elicit_49,toi,16,12546,Female,toi
220929-202615_toi_97d_elicit_5,toi,16,9687,Female,toi
220929-202615_toi_97d_elicit_6,toi,16,7328,Female,toi
220929-202615_toi_97d_elicit_7,toi,16,8394,Female,toi
220929-202615_toi_97d_elicit_8,toi,16,6874,Female,toi
220929-202615_toi_97d_elicit_9,toi,16,6783,Female,toi
220929-204510_toi_97d_elicit_0,toi,16,10118,Female,toi
220929-204510_toi_97d_elicit_1,toi,16,11094,Female,toi
220929-204510_toi_97d_elicit_10,toi,16,9143,Female,toi
220929-204510_toi_97d_elicit_11,toi,16,8961,Female,toi
220929-204510_toi_97d_elicit_12,toi,16,11525,Female,toi
220929-204510_toi_97d_elicit_13,toi,16,9143,Female,toi
220929-204510_toi_97d_elicit_14,toi,16,10164,Female,toi
220929-204510_toi_97d_elicit_15,toi,16,9483,Female,toi
220929-204510_toi_97d_elicit_16,toi,16,4083,Female,toi
220929-204510_toi_97d_elicit_17,toi,16,8507,Female,toi
220929-204510_toi_97d_elicit_18,toi,16,10254,Female,toi
220929-204510_toi_97d_elicit_19,toi,16,1746,Female,toi
220929-204510_toi_97d_elicit_2,toi,16,18603,Female,toi
220929-204510_toi_97d_elicit_20,toi,16,9619,Female,toi
220929-204510_toi_97d_elicit_21,toi,16,10345,Female,toi
220929-204510_toi_97d_elicit_22,toi,16,6760,Female,toi
220929-204510_toi_97d_elicit_23,toi,16,9120,Female,toi
220929-204510_toi_97d_elicit_24,toi,16,9823,Female,toi
220929-204510_toi_97d_elicit_25,toi,16,10232,Female,toi
220929-204510_toi_97d_elicit_26,toi,16,9256,Female,toi
220929-204510_toi_97d_elicit_27,toi,16,5082,Female,toi
220929-204510_toi_97d_elicit_28,toi,16,5921,Female,toi
220929-204510_toi_97d_elicit_29,toi,16,15790,Female,toi
220929-204510_toi_97d_elicit_3,toi,16,4650,Female,toi
220929-204510_toi_97d_elicit_30,toi,16,15246,Female,toi
220929-204510_toi_97d_elicit_31,toi,16,13703,Female,toi
220929-204510_toi_97d_elicit_32,toi,16,11684,Female,toi
220929-204510_toi_97d_elicit_33,toi,16,25523,Female,toi
220929-204510_toi_97d_elicit_34,toi,16,9097,Female,toi
220929-204510_toi_97d_elicit_35,toi,16,11888,Female,toi
220929-204510_toi_97d_elicit_36,toi,16,9143,Female,toi
220929-204510_toi_97d_elicit_37,toi,16,5308,Female,toi
220929-204510_toi_97d_elicit_38,toi,16,11162,Female,toi
220929-204510_toi_97d_elicit_39,toi,16,9279,Female,toi
220929-204510_toi_97d_elicit_4,toi,16,4333,Female,toi
220929-204510_toi_97d_elicit_40,toi,16,4809,Female,toi
220929-204510_toi_97d_elicit_41,toi,16,6647,Female,toi
220929-204510_toi_97d_elicit_42,toi,16,4809,Female,toi
220929-204510_toi_97d_elicit_43,toi,16,6216,Female,toi
220929-204510_toi_97d_elicit_44,toi,16,5376,Female,toi
220929-204510_toi_97d_elicit_45,toi,16,10753,Female,toi
220929-204510_toi_97d_elicit_46,toi,16,9823,Female,toi
220929-204510_toi_97d_elicit_47,toi,16,10390,Female,toi
220929-204510_toi_97d_elicit_48,toi,16,8916,Female,toi
220929-204510_toi_97d_elicit_49,toi,16,17968,Female,toi
220929-204510_toi_97d_elicit_5,toi,16,10300,Female,toi
220929-204510_toi_97d_elicit_6,toi,16,9823,Female,toi
220929-204510_toi_97d_elicit_7,toi,16,8961,Female,toi
220929-204510_toi_97d_elicit_8,toi,16,9528,Female,toi
220929-204510_toi_97d_elicit_9,toi,16,10504,Female,toi
221011-123458_toi_308_elicit_0,toi,16,13045,Male,toi
221011-123458_toi_308_elicit_1,toi,16,12568,Male,toi
221011-123458_toi_308_elicit_10,toi,16,8212,Male,toi
221011-123458_toi_308_elicit_11,toi,16,9120,Male,toi
221011-123458_toi_308_elicit_12,toi,16,10300,Male,toi
221011-123458_toi_308_elicit_13,toi,16,13725,Male,toi
221011-123458_toi_308_elicit_14,toi,16,14860,Male,toi
221011-123458_toi_308_elicit_15,toi,16,7169,Male,toi
221011-123458_toi_308_elicit_16,toi,16,9823,Male,toi
221011-123458_toi_308_elicit_17,toi,16,11230,Male,toi
221011-123458_toi_308_elicit_18,toi,16,11661,Male,toi
221011-123458_toi_308_elicit_19,toi,16,13317,Male,toi
221011-123458_toi_308_elicit_2,toi,16,14406,Male,toi
221011-123458_toi_308_elicit_3,toi,16,8507,Male,toi
221011-123458_toi_308_elicit_4,toi,16,10005,Male,toi
221011-123458_toi_308_elicit_5,toi,16,11842,Male,toi
221011-123458_toi_308_elicit_6,toi,16,9869,Male,toi
221011-123458_toi_308_elicit_7,toi,16,12636,Male,toi
221011-123458_toi_308_elicit_8,toi,16,8598,Male,toi
221011-123458_toi_308_elicit_9,toi,16,19715,Male,toi
221011-153723_toi_308_elicit_0,toi,16,6420,Male,toi
221011-153723_toi_308_elicit_1,toi,16,12183,Male,toi
221011-153723_toi_308_elicit_10,toi,16,9075,Male,toi
221011-153723_toi_308_elicit_11,toi,16,7033,Male,toi
221011-153723_toi_308_elicit_12,toi,16,15041,Male,toi
221011-153723_toi_308_elicit_13,toi,16,13340,Male,toi
221011-153723_toi_308_elicit_14,toi,16,8326,Male,toi
221011-153723_toi_308_elicit_15,toi,16,10890,Male,toi
221011-153723_toi_308_elicit_16,toi,16,6511,Male,toi
221011-153723_toi_308_elicit_17,toi,16,14020,Male,toi
221011-153723_toi_308_elicit_18,toi,16,11820,Male,toi
221011-153723_toi_308_elicit_19,toi,16,12636,Male,toi
221011-153723_toi_308_elicit_2,toi,16,11275,Male,toi
221011-153723_toi_308_elicit_20,toi,16,14020,Male,toi
221011-153723_toi_308_elicit_21,toi,16,6329,Male,toi
221011-153723_toi_308_elicit_22,toi,16,3471,Male,toi
221011-153723_toi_308_elicit_23,toi,16,2722,Male,toi
221011-153723_toi_308_elicit_24,toi,16,8326,Male,toi
221011-153723_toi_308_elicit_25,toi,16,10368,Male,toi
221011-153723_toi_308_elicit_26,toi,16,7191,Male,toi
221011-153723_toi_308_elicit_27,toi,16,11956,Male,toi
221011-153723_toi_308_elicit_28,toi,16,13612,Male,toi
221011-153723_toi_308_elicit_29,toi,16,7577,Male,toi
221011-153723_toi_308_elicit_3,toi,16,10300,Male,toi
221011-153723_toi_308_elicit_30,toi,16,9574,Male,toi
221011-153723_toi_308_elicit_31,toi,16,18263,Male,toi
221011-153723_toi_308_elicit_32,toi,16,15903,Male,toi
221011-153723_toi_308_elicit_33,toi,16,13794,Male,toi
221011-153723_toi_308_elicit_34,toi,16,9642,Male,toi
221011-153723_toi_308_elicit_35,toi,16,13204,Male,toi
221011-153723_toi_308_elicit_36,toi,16,14565,Male,toi
221011-153723_toi_308_elicit_37,toi,16,10300,Male,toi
221011-153723_toi_308_elicit_38,toi,16,9710,Male,toi
221011-153723_toi_308_elicit_39,toi,16,6715,Male,toi
221011-153723_toi_308_elicit_4,toi,16,11298,Male,toi
221011-153723_toi_308_elicit_40,toi,16,6420,Male,toi
221011-153723_toi_308_elicit_41,toi,16,15949,Male,toi
221011-153723_toi_308_elicit_42,toi,16,15109,Male,toi
221011-153723_toi_308_elicit_43,toi,16,13680,Male,toi
221011-153723_toi_308_elicit_44,toi,16,8280,Male,toi
221011-153723_toi_308_elicit_45,toi,16,9846,Male,toi
221011-153723_toi_308_elicit_46,toi,16,12931,Male,toi
221011-153723_toi_308_elicit_47,toi,16,16471,Male,toi
221011-153723_toi_308_elicit_48,toi,16,10141,Male,toi
221011-153723_toi_308_elicit_49,toi,16,13090,Male,toi
221011-153723_toi_308_elicit_5,toi,16,5445,Male,toi
221011-153723_toi_308_elicit_6,toi,16,11094,Male,toi
221011-153723_toi_308_elicit_7,toi,16,12591,Male,toi
221011-153723_toi_308_elicit_8,toi,16,3471,Male,toi
221011-153723_toi_308_elicit_9,toi,16,9732,Male,toi
221011-160540_toi_308_elicit_0,toi,16,7713,Male,toi
221011-160540_toi_308_elicit_1,toi,16,18104,Male,toi
221011-160540_toi_308_elicit_10,toi,16,18467,Male,toi
221011-160540_toi_308_elicit_11,toi,16,16380,Male,toi
221011-160540_toi_308_elicit_12,toi,16,13521,Male,toi
221011-160540_toi_308_elicit_13,toi,16,18694,Male,toi
221011-160540_toi_308_elicit_14,toi,16,14656,Male,toi
221011-160540_toi_308_elicit_15,toi,16,10572,Male,toi
221011-160540_toi_308_elicit_16,toi,16,10436,Male,toi
221011-160540_toi_308_elicit_17,toi,16,9165,Male,toi
221011-160540_toi_308_elicit_18,toi,16,8122,Male,toi
221011-160540_toi_308_elicit_19,toi,16,8984,Male,toi
221011-160540_toi_308_elicit_2,toi,16,11071,Male,toi
221011-160540_toi_308_elicit_20,toi,16,10935,Male,toi
221011-160540_toi_308_elicit_21,toi,16,8417,Male,toi
221011-160540_toi_308_elicit_22,toi,16,13816,Male,toi
221011-160540_toi_308_elicit_23,toi,16,14179,Male,toi
221011-160540_toi_308_elicit_24,toi,16,15041,Male,toi
221011-160540_toi_308_elicit_25,toi,16,18104,Male,toi
221011-160540_toi_308_elicit_26,toi,16,20123,Male,toi
221011-160540_toi_308_elicit_27,toi,16,16902,Male,toi
221011-160540_toi_308_elicit_28,toi,16,17741,Male,toi
221011-160540_toi_308_elicit_29,toi,16,19896,Male,toi
221011-160540_toi_308_elicit_3,toi,16,12137,Male,toi
221011-160540_toi_308_elicit_30,toi,16,14973,Male,toi
221011-160540_toi_308_elicit_31,toi,16,11865,Male,toi
221011-160540_toi_308_elicit_33,toi,16,11207,Male,toi
221011-160540_toi_308_elicit_34,toi,16,18717,Male,toi
221011-160540_toi_308_elicit_35,toi,16,1792,Male,toi
221011-160540_toi_308_elicit_36,toi,16,6715,Male,toi
221011-160540_toi_308_elicit_37,toi,16,8349,Male,toi
221011-160540_toi_308_elicit_38,toi,16,15926,Male,toi
221011-160540_toi_308_elicit_39,toi,16,15563,Male,toi
221011-160540_toi_308_elicit_4,toi,16,5082,Male,toi
221011-160540_toi_308_elicit_40,toi,16,12319,Male,toi
221011-160540_toi_308_elicit_42,toi,16,18218,Male,toi
221011-160540_toi_308_elicit_43,toi,16,10980,Male,toi
221011-160540_toi_308_elicit_44,toi,16,14406,Male,toi
221011-160540_toi_308_elicit_45,toi,16,12841,Male,toi
221011-160540_toi_308_elicit_46,toi,16,10663,Male,toi
221011-160540_toi_308_elicit_47,toi,16,14293,Male,toi
221011-160540_toi_308_elicit_48,toi,16,20849,Male,toi
221011-160540_toi_308_elicit_49,toi,16,10005,Male,toi
221011-160540_toi_308_elicit_5,toi,16,7418,Male,toi
221011-160540_toi_308_elicit_6,toi,16,15699,Male,toi
221011-160540_toi_308_elicit_7,toi,16,6602,Male,toi
221011-160540_toi_308_elicit_8,toi,16,17287,Male,toi
221011-160540_toi_308_elicit_9,toi,16,20872,Male,toi
221011-163041_toi_308_elicit_0,toi,16,11865,Male,toi
221011-163041_toi_308_elicit_1,toi,16,9392,Male,toi
221011-163041_toi_308_elicit_10,toi,16,18739,Male,toi
221011-163041_toi_308_elicit_11,toi,16,10254,Male,toi
221011-163041_toi_308_elicit_12,toi,16,12954,Male,toi
221011-163041_toi_308_elicit_13,toi,16,6874,Male,toi
221011-163041_toi_308_elicit_14,toi,16,18127,Male,toi
221011-163041_toi_308_elicit_15,toi,16,14769,Male,toi
221011-163041_toi_308_elicit_16,toi,16,10050,Male,toi
221011-163041_toi_308_elicit_17,toi,16,10731,Male,toi
221011-163041_toi_308_elicit_18,toi,16,12682,Male,toi
221011-163041_toi_308_elicit_19,toi,16,13113,Male,toi
221011-163041_toi_308_elicit_2,toi,16,24661,Male,toi
221011-163041_toi_308_elicit_20,toi,16,9755,Male,toi
221011-163041_toi_308_elicit_21,toi,16,14383,Male,toi
221011-163041_toi_308_elicit_22,toi,16,16198,Male,toi
221011-163041_toi_308_elicit_23,toi,16,19874,Male,toi
221011-163041_toi_308_elicit_24,toi,16,12500,Male,toi
221011-163041_toi_308_elicit_25,toi,16,17560,Male,toi
221011-163041_toi_308_elicit_26,toi,16,8462,Male,toi
221011-163041_toi_308_elicit_27,toi,16,12546,Male,toi
221011-163041_toi_308_elicit_28,toi,16,18581,Male,toi
221011-163041_toi_308_elicit_29,toi,16,14633,Male,toi
221011-163041_toi_308_elicit_30,toi,16,9324,Male,toi
221011-163041_toi_308_elicit_31,toi,16,13725,Male,toi
221011-163041_toi_308_elicit_32,toi,16,17514,Male,toi
221011-163041_toi_308_elicit_33,toi,16,11321,Male,toi
221011-163041_toi_308_elicit_34,toi,16,20781,Male,toi
221011-163041_toi_308_elicit_35,toi,16,9982,Male,toi
221011-163041_toi_308_elicit_36,toi,16,6465,Male,toi
221011-163041_toi_308_elicit_38,toi,16,13204,Male,toi
221011-163041_toi_308_elicit_39,toi,16,13294,Male,toi
221011-163041_toi_308_elicit_4,toi,16,16198,Male,toi
221011-163041_toi_308_elicit_40,toi,16,10617,Male,toi
221011-163041_toi_308_elicit_41,toi,16,9596,Male,toi
221011-163041_toi_308_elicit_42,toi,16,7600,Male,toi
221011-163041_toi_308_elicit_43,toi,16,15087,Male,toi
221011-163041_toi_308_elicit_44,toi,16,8643,Male,toi
221011-163041_toi_308_elicit_45,toi,16,6148,Male,toi
221011-163041_toi_308_elicit_46,toi,16,12886,Male,toi
221011-163041_toi_308_elicit_47,toi,16,15155,Male,toi
221011-163041_toi_308_elicit_48,toi,16,14247,Male,toi
221011-163041_toi_308_elicit_49,toi,16,16108,Male,toi
221011-163041_toi_308_elicit_5,toi,16,21621,Male,toi
221011-163041_toi_308_elicit_6,toi,16,16788,Male,toi
221011-163041_toi_308_elicit_7,toi,16,12319,Male,toi
221011-163041_toi_308_elicit_8,toi,16,11910,Male,toi
221011-163041_toi_308_elicit_9,toi,16,11184,Male,toi
221011-170850_toi_308_elicit_0,toi,16,15495,Male,toi
221011-170850_toi_308_elicit_1,toi,16,10595,Male,toi
221011-170850_toi_308_elicit_10,toi,16,11162,Male,toi
221011-170850_toi_308_elicit_11,toi,16,9959,Male,toi
221011-170850_toi_308_elicit_12,toi,16,10844,Male,toi
221011-170850_toi_308_elicit_13,toi,16,9120,Male,toi
221011-170850_toi_308_elicit_14,toi,16,10731,Male,toi
221011-170850_toi_308_elicit_15,toi,16,7849,Male,toi
221011-170850_toi_308_elicit_16,toi,16,10141,Male,toi
221011-170850_toi_308_elicit_17,toi,16,8802,Male,toi
221011-170850_toi_308_elicit_18,toi,16,13408,Male,toi
221011-170850_toi_308_elicit_19,toi,16,11003,Male,toi
221011-170850_toi_308_elicit_2,toi,16,9165,Male,toi
221011-170850_toi_308_elicit_20,toi,16,8462,Male,toi
221011-170850_toi_308_elicit_21,toi,16,12863,Male,toi
221011-170850_toi_308_elicit_22,toi,16,10095,Male,toi
221011-170850_toi_308_elicit_23,toi,16,11820,Male,toi
221011-170850_toi_308_elicit_24,toi,16,10753,Male,toi
221011-170850_toi_308_elicit_25,toi,16,16992,Male,toi
221011-170850_toi_308_elicit_26,toi,16,11162,Male,toi
221011-170850_toi_308_elicit_27,toi,16,18513,Male,toi
221011-170850_toi_308_elicit_28,toi,16,15041,Male,toi
221011-170850_toi_308_elicit_29,toi,16,12047,Male,toi
221011-170850_toi_308_elicit_3,toi,16,12795,Male,toi
221011-170850_toi_308_elicit_30,toi,16,14814,Male,toi
221011-170850_toi_308_elicit_31,toi,16,8349,Male,toi
221011-170850_toi_308_elicit_32,toi,16,10572,Male,toi
221011-170850_toi_308_elicit_33,toi,16,9460,Male,toi
221011-170850_toi_308_elicit_34,toi,16,6783,Male,toi
221011-170850_toi_308_elicit_35,toi,16,10935,Male,toi
221011-170850_toi_308_elicit_36,toi,16,16720,Male,toi
221011-170850_toi_308_elicit_37,toi,16,11321,Male,toi
221011-170850_toi_308_elicit_38,toi,16,14746,Male,toi
221011-170850_toi_308_elicit_39,toi,16,11956,Male,toi
221011-170850_toi_308_elicit_4,toi,16,10572,Male,toi
221011-170850_toi_308_elicit_40,toi,16,12024,Male,toi
221011-170850_toi_308_elicit_41,toi,16,15336,Male,toi
221011-170850_toi_308_elicit_42,toi,16,12546,Male,toi
221011-170850_toi_308_elicit_43,toi,16,7781,Male,toi
221011-170850_toi_308_elicit_44,toi,16,15450,Male,toi
221011-170850_toi_308_elicit_45,toi,16,7759,Male,toi
221011-170850_toi_308_elicit_46,toi,16,7486,Male,toi
221011-170850_toi_308_elicit_47,toi,16,10095,Male,toi
221011-170850_toi_308_elicit_48,toi,16,11661,Male,toi
221011-170850_toi_308_elicit_49,toi,16,11684,Male,toi
221011-170850_toi_308_elicit_5,toi,16,7849,Male,toi
221011-170850_toi_308_elicit_6,toi,16,7917,Male,toi
221011-170850_toi_308_elicit_7,toi,16,10141,Male,toi
221011-170850_toi_308_elicit_8,toi,16,14565,Male,toi
221011-170850_toi_308_elicit_9,toi,16,14202,Male,toi
221011-174142_toi_308_elicit_0,toi,16,16335,Male,toi
221011-174142_toi_308_elicit_1,toi,16,16017,Male,toi
221011-174142_toi_308_elicit_10,toi,16,17038,Male,toi
221011-174142_toi_308_elicit_11,toi,16,9211,Male,toi
221011-174142_toi_308_elicit_12,toi,16,10368,Male,toi
221011-174142_toi_308_elicit_13,toi,16,10549,Male,toi
221011-174142_toi_308_elicit_14,toi,16,10368,Male,toi
221011-174142_toi_308_elicit_15,toi,16,10844,Male,toi
221011-174142_toi_308_elicit_16,toi,16,9801,Male,toi
221011-174142_toi_308_elicit_17,toi,16,7101,Male,toi
221011-174142_toi_308_elicit_18,toi,16,12432,Male,toi
221011-174142_toi_308_elicit_19,toi,16,6488,Male,toi
221011-174142_toi_308_elicit_2,toi,16,8349,Male,toi
221011-174142_toi_308_elicit_20,toi,16,24502,Male,toi
221011-174142_toi_308_elicit_21,toi,16,10867,Male,toi
221011-174142_toi_308_elicit_22,toi,16,12636,Male,toi
221011-174142_toi_308_elicit_23,toi,16,16403,Male,toi
221011-174142_toi_308_elicit_24,toi,16,7441,Male,toi
221011-174142_toi_308_elicit_25,toi,16,10232,Male,toi
221011-174142_toi_308_elicit_26,toi,16,9869,Male,toi
221011-174142_toi_308_elicit_27,toi,16,15246,Male,toi
221011-174142_toi_308_elicit_28,toi,16,10368,Male,toi
221011-174142_toi_308_elicit_29,toi,16,11684,Male,toi
221011-174142_toi_308_elicit_3,toi,16,15518,Male,toi
221011-174142_toi_308_elicit_30,toi,16,9392,Male,toi
221011-174142_toi_308_elicit_31,toi,16,15109,Male,toi
221011-174142_toi_308_elicit_32,toi,16,17355,Male,toi
221011-174142_toi_308_elicit_33,toi,16,7169,Male,toi
221011-174142_toi_308_elicit_34,toi,16,18172,Male,toi
221011-174142_toi_308_elicit_35,toi,16,10141,Male,toi
221011-174142_toi_308_elicit_36,toi,16,12705,Male,toi
221011-174142_toi_308_elicit_37,toi,16,6760,Male,toi
221011-174142_toi_308_elicit_38,toi,16,11343,Male,toi
221011-174142_toi_308_elicit_39,toi,16,10504,Male,toi
221011-174142_toi_308_elicit_4,toi,16,9937,Male,toi
221011-174142_toi_308_elicit_40,toi,16,17900,Male,toi
221011-174142_toi_308_elicit_41,toi,16,15654,Male,toi
221011-174142_toi_308_elicit_42,toi,16,11298,Male,toi
221011-174142_toi_308_elicit_43,toi,16,12137,Male,toi
221011-174142_toi_308_elicit_44,toi,16,10958,Male,toi
221011-174142_toi_308_elicit_45,toi,16,8485,Male,toi
221011-174142_toi_308_elicit_46,toi,16,18354,Male,toi
221011-174142_toi_308_elicit_47,toi,16,13521,Male,toi
221011-174142_toi_308_elicit_48,toi,16,14792,Male,toi
221011-174142_toi_308_elicit_49,toi,16,15019,Male,toi
221011-174142_toi_308_elicit_5,toi,16,4492,Male,toi
221011-174142_toi_308_elicit_6,toi,16,6556,Male,toi
221011-174142_toi_308_elicit_7,toi,16,14905,Male,toi
221011-174142_toi_308_elicit_8,toi,16,8780,Male,toi
221011-174142_toi_308_elicit_9,toi,16,15881,Male,toi
221011-180320_toi_308_elicit_0,toi,16,884,Male,toi
221011-180320_toi_308_elicit_1,toi,16,10935,Male,toi
221011-180320_toi_308_elicit_10,toi,16,8893,Male,toi
221011-180320_toi_308_elicit_11,toi,16,7396,Male,toi
221011-180320_toi_308_elicit_12,toi,16,6738,Male,toi
221011-180320_toi_308_elicit_2,toi,16,17900,Male,toi
221011-180320_toi_308_elicit_3,toi,16,8371,Male,toi
221011-180320_toi_308_elicit_4,toi,16,12773,Male,toi
221011-180320_toi_308_elicit_5,toi,16,9982,Male,toi
221011-180320_toi_308_elicit_6,toi,16,16720,Male,toi
221011-180320_toi_308_elicit_7,toi,16,13657,Male,toi
221011-180320_toi_308_elicit_8,toi,16,8462,Male,toi
221011-180320_toi_308_elicit_9,toi,16,16244,Male,toi
221011-181531_toi_308_elicit_0,toi,16,13635,Male,toi
